4381,"Crackers, sandwich-type with cheese filling, cheese",100 g,490,24g,4.8g,6mg,8.92 g,0.298 g,0.292 g,0.518 g,0.155 g,2.161 g,0.236 g,0.175 g,0,0.357 g,0.638 g,0.386 g,0.151 g,0.350 g,0.768 g,0.401 g,0.330 g,0.110 g,0.249 g,0.381 g,58.76 g,1.9 g,12.33 g,0.00 g,0.00 g,0.00 g,7.74 g,1.49 g,3.09 g,24.41 g,4.810 g,14.307 g,2.327 g,6.00 mg,4.81 g
5558,"Infant formula, ready-to-feed, with iron, ENFAMIL, MEAD JOHNSON",100 g,63,3.5g,1.5g,1mg,1.38 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20 g,0.0 g,7.18 g,0,0,0,7.18 g,0,0,3.50 g,1.469 g,1.330 g,0.670 g,1.00 mg,88.00 g
5669,"Infant formula, ready-to-feed, low iron, ENFAMIL, MEAD JOHNSON",100 g,63,3.5g,1.5g,1mg,1.38 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18 g,0.0 g,7.18 g,0,0,0,7.18 g,0,0,3.50 g,1.479 g,1.291 g,0.689 g,1.00 mg,88.00 g
8035,"Infant formula, with ARA and DHA, ready to feed, low iron, LIPIL, ENFAMIL, MEAD JOHNSON",100 g,64,3.5g,1.5g,1mg,1.38 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18 g,0.0 g,7.18 g,0,0,0,7.18 g,0,0,3.50 g,1.453 g,1.255 g,0.670 g,1.00 mg,88.35 g
5706,"Macaroni and cheese dinner with dry sauce mix, uncooked, boxed",100 g,379,4.8g,1.2g,7mg,13.86 g,0.472 g,0.504 g,0.760 g,0.179 g,4.554 g,0.444 g,0.327 g,0.000 g,0.581 g,1.082 g,0.405 g,0.167 g,0.692 g,1.785 g,0.728 g,0.492 g,0.221 g,0.223 g,0.639 g,70.12 g,3.2 g,9.61 g,0.00 g,0.00 g,0.00 g,6.90 g,2.39 g,0.32 g,4.82 g,1.151 g,0.665 g,0.813 g,7.00 mg,8.05 g
6424,"Infant formula, ready-to-feed, with iron, SIMILAC, ABBOTT NUTRITION",100 g,65,3.6g,1.2g,2mg,1.36 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92 g,0.0 g,6.90 g,0,0,0,6.90 g,0,0,3.55 g,1.237 g,1.314 g,0.801 g,2.00 mg,87.79 g
6930,"Infant formula, with ARA and DHA, ready-to-feed, SIMILAC NEOSURE, ABBOTT NUTRITION",100 g,69,3.8g,2.4g,2mg,1.92 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94 g,0.0 g,6.90 g,0,0,0,6.90 g,0,0,3.77 g,2.447 g,0.387 g,0.844 g,2.00 mg,87.00 g
7212,"Infant formula, ready-to-feed, with iron, ADVANCE, SIMILAC, ABBOTT NUTRITION",100 g,66,3.7g,1.2g,2mg,1.36 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77 g,0.0 g,6.90 g,0,0,0,6.90 g,0,0,3.70 g,1.237 g,1.314 g,0.801 g,2.00 mg,87.79 g
2195,"McDONALD'S, McFLURRY with M&M'S CANDIES",100 g,177,6.5g,3.4g,16mg,4.02 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.82 g,0.2 g,24.37 g,0.21 g,0.00 g,0.75 g,6.23 g,0.28 g,16.90 g,6.46 g,3.402 g,1.670 g,0.282 g,16.00 mg,61.74 g
5458,"Light Ice Cream, blended with milk chocolate candies, soft serve",100 g,182,6.5g,3.6g,16mg,4.02 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.82 g,0.2 g,24.37 g,0.21 g,0.00 g,0.75 g,6.23 g,0.28 g,16.90 g,6.46 g,3.633 g,1.670 g,0.282 g,16.00 mg,61.74 g
6608,"Cheese product, vitamin D fortified, American, pasteurized process",100 g,312,23g,13g,78mg,17.12 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80 g,0.0 g,6.19 g,0.00 g,0.14 g,0.00 g,6.05 g,0.00 g,0.00 g,23.11 g,13.341 g,6.243 g,1.005 g,78.00 mg,44.22 g
5092,"Infant formula, powder, with iron, ENFAMIL, MEAD JOHNSON",100 g,520,27g,12g,17mg,10.80 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20 g,0.0 g,56.00 g,0,0,0,56.00 g,0,0,27.00 g,11.500 g,10.300 g,5.200 g,17.00 mg,3.30 g
6964,"Infant formula, with ARA and DHA, powder, with iron, LIPIL, ENFAMIL, MEAD JOHNSON",100 g,511,27g,11g,17mg,10.80 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20 g,0.0 g,56.00 g,0,0,0,56.00 g,0,0,27.00 g,11.221 g,9.899 g,5.240 g,17.00 mg,3.30 g
7325,"Infant formula, not reconstituted, powder, low iron, ENFAMIL, MEAD JOHNSON",100 g,511,27g,12g,17mg,10.80 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20 g,0.0 g,56.00 g,0,0,0,56.00 g,0,0,27.00 g,11.500 g,10.000 g,5.300 g,17.00 mg,3.30 g
7041,"Infant formula, not reconstituted, powder, with iron, SIMILAC, ABBOTT NUTRITION",100 g,522,29g,9.9g,14mg,10.89 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.73 g,0.0 g,54.73 g,0,0,0,55.53 g,0,0,28.87 g,9.873 g,10.491 g,6.396 g,14.00 mg,2.25 g
7954,"Infant formula, not reconstituted, powder, with iron, ADVANCE, SIMILAC, ABBOTT NUTRITION",100 g,522,29g,9.9g,14mg,10.89 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.73 g,0.0 g,54.73 g,0,0,0,55.53 g,0,0,28.87 g,9.873 g,10.491 g,6.396 g,14.00 mg,2.25 g
3089,"Whale, dried (Alaska Native), meat, beluga",100 g,327,5.3g,1.2g,122mg,69.86 g,4.268 g,3.838 g,5.841 g,0.419 g,9.595 g,4.079 g,2.999 g,0,2.684 g,5.778 g,6.313 g,1.353 g,2.947 g,3.481 g,2.422 g,2.726 g,0.797 g,1.887 g,2.810 g,0.00 g,0.0 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,5.34 g,1.204 g,3.345 g,0.319 g,122.00 mg,22.39 g
4401,"Seal, dried (Alaska Native), meat, bearded (Oogruk)",100 g,351,2.3g,0.6g,0,82.60 g,4.725 g,4.655 g,6.877 g,0.444 g,11.041 g,4.351 g,2.947 g,0,3.134 g,6.386 g,6.690 g,1.684 g,3.275 g,3.789 g,2.994 g,3.228 g,0.795 g,2.152 g,3.228 g,0.00 g,0.0 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,2.30 g,0.600 g,1.330 g,0.370 g,0,11.60 g
213,Soy protein isolate,100 g,335,3.4g,0.4g,0,88.32 g,3.589 g,6.670 g,10.203 g,1.046 g,17.452 g,3.603 g,2.303 g,0,4.253 g,6.783 g,5.327 g,1.130 g,4.593 g,4.960 g,4.593 g,3.137 g,1.116 g,3.222 g,4.098 g,0.00 g,0.0 g,0.00 g,0,0,0,0,0,0,3.39 g,0.422 g,0.645 g,1.648 g,0.00 mg,4.98 g
1378,"Soy protein isolate, potassium type",100 g,321,0.5g,0.1g,0,88.32 g,3.589 g,6.670 g,10.203 g,1.046 g,17.452 g,3.603 g,2.303 g,0,4.253 g,6.783 g,5.327 g,1.130 g,4.593 g,4.960 g,4.593 g,3.137 g,1.116 g,3.222 g,4.098 g,2.59 g,0.0 g,0.00 g,0,0,0,0,0,0,0.53 g,0.077 g,0.117 g,0.299 g,0.00 mg,4.98 g
5806,"Seal, partially dried (Alaska Native), meat, bearded (Oogruk)",100 g,270,2.3g,0g,0,62.38 g,3.568 g,3.515 g,5.193 g,0.336 g,8.337 g,3.285 g,2.226 g,0,2.367 g,4.822 g,5.052 g,1.272 g,2.473 g,2.862 g,2.261 g,2.438 g,0.601 g,1.625 g,2.438 g,0.00 g,0,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,2.31 g,0,0,0,0,34.92 g
3893,"Egg, glucose reduced, stabilized, dried, white",100 g,357,0.3g,0.1g,0,84.08 g,5.126 g,4.888 g,9.139 g,2.212 g,11.656 g,3.047 g,2.050 g,0,4.411 g,7.358 g,5.901 g,2.991 g,5.129 g,3.238 g,6.159 g,3.629 g,1.427 g,3.414 g,5.725 g,4.51 g,0.0 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.32 g,0.118 g,0.125 g,0.045 g,0.00 mg,5.48 g
5357,"Egg, glucose reduced, stabilized, powder, dried, white",100 g,376,0g,0g,0,82.40 g,5.313 g,4.812 g,7.291 g,2.044 g,11.496 g,3.085 g,1.872 g,0,5.023 g,7.172 g,5.076 g,3.204 g,5.181 g,3.098 g,6.078 g,3.665 g,1.266 g,3.309 g,6.170 g,4.47 g,0.0 g,0.00 g,0,0,0,0,0,0,0.04 g,0.000 g,0.000 g,0.000 g,0.00 mg,8.54 g
2370,"Fish, dried and salted, Atlantic, cod",100 g,290,2.4g,0.5g,152mg,62.82 g,3.799 g,3.759 g,6.433 g,0.673 g,9.378 g,3.015 g,1.849 g,0,2.895 g,5.106 g,5.769 g,1.859 g,2.452 g,2.221 g,2.563 g,2.754 g,0.704 g,2.121 g,3.236 g,0.00 g,0.0 g,0.00 g,0,0,0,0,0,0,2.37 g,0.462 g,0.342 g,0.804 g,152.00 mg,16.14 g
389,"Egg, dried, white",100 g,382,0g,0g,0,81.10 g,4.684 g,4.412 g,8.253 g,2.102 g,10.770 g,2.842 g,1.830 g,0,4.581 g,6.838 g,5.515 g,2.790 g,4.736 g,3.153 g,5.593 g,3.685 g,0.999 g,3.153 g,5.164 g,7.80 g,0.0 g,5.40 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,0.00 mg,5.80 g
5356,"Egg, glucose reduced, stabilized, flakes, dried, white",100 g,351,0g,0g,0,76.92 g,4.960 g,4.492 g,6.806 g,1.908 g,10.732 g,2.880 g,1.748 g,0,4.689 g,6.695 g,4.738 g,2.991 g,4.837 g,2.892 g,5.674 g,3.421 g,1.181 g,3.089 g,5.760 g,4.17 g,0.0 g,0.00 g,0,0,0,0,0,0,0.04 g,0.000 g,0.000 g,0.000 g,0.00 mg,14.62 g
1016,"Cheese, shredded, parmesan",100 g,415,27g,17g,72mg,37.86 g,1.218 g,1.531 g,2.599 g,0.274 g,9.543 g,0.723 g,1.609 g,0,2.202 g,4.013 g,3.843 g,1.114 g,2.234 g,4.860 g,2.404 g,1.531 g,0.560 g,2.319 g,2.853 g,3.41 g,0.0 g,0.90 g,0,0,0,0,0,0,27.34 g,17.370 g,8.734 g,0.661 g,72.00 mg,25.00 g
2215,"Pork, microwaved, cooked, bacon, cured",100 g,476,34g,12g,111mg,39.01 g,2.235 g,2.514 g,3.649 g,0.440 g,5.960 g,1.763 g,1.587 g,0.136 g,1.847 g,3.211 g,3.470 g,1.069 g,1.621 g,1.577 g,1.629 g,1.716 g,0.464 g,1.546 g,1.973 g,0.48 g,0.0 g,0.00 g,0,0,0,0,0,0,34.12 g,11.644 g,15.235 g,5.602 g,111.00 mg,20.38 g
3874,"Soy protein concentrate, produced by acid wash",100 g,328,0.5g,0.1g,0,63.63 g,2.677 g,4.642 g,7.249 g,0.886 g,12.013 g,2.688 g,1.578 g,0,2.942 g,4.917 g,3.929 g,0.814 g,3.278 g,3.298 g,3.369 g,2.474 g,0.835 g,2.301 g,3.064 g,25.41 g,5.5 g,20.00 g,0,0,0,0,0,0,0.46 g,0.052 g,0.079 g,0.201 g,0.00 mg,5.80 g
